respid,cell,rweight,tv,radio,ooh,online,social,sp_aw,relv,laugh,think,recom,talk,purchase,intent
3370,1,1.2667,0,0,0,0,0,1,0,1,1,0,0,0,0
3371,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,2,1.1589,1,0,0,0,0,1,1,1,1,1,0,0,1
3373,4,0.67011648,1,1,0,0,1,1,1,1,1,1,1,1,1
3376,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3377,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,1
3381,1,0.9082,1,1,0,0,0,1,1,1,1,1,1,1,1
3382,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3385,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,1
3387,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3389,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3393,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,1
3399,1,1.0301,1,0,0,0,1,0,1,0,0,1,0,0,1
3401,4,0.516023646,1,0,0,1,1,1,0,1,1,1,1,1,1
3406,2,1.6295,0,0,0,0,0,1,0,1,0,1,1,0,1
3407,1,1.224,0,0,1,0,0,0,0,0,0,0,0,0,0
3413,1,1.224,0,0,0,1,0,0,0,0,0,0,0,0,0
3414,2,0.6657,1,0,0,0,0,1,1,0,1,1,0,0,1
3416,1,0.5486,0,0,0,0,0,0,0,1,0,0,1,1,1
3419,4,0.516023646,0,0,0,0,0,1,1,1,1,1,1,1,1
3422,1,0.5486,0,0,0,0,0,0,0,0,0,1,0,0,0
3423,2,0.7009,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,3,0.7051,1,1,0,1,1,1,1,0,1,1,0,1,1
3430,1,0.9082,1,0,0,0,0,0,0,0,0,0,0,0,0
3430,4,0.516023646,1,0,1,0,1,0,1,1,1,0,0,0,0
3433,1,0.9082,0,1,0,1,1,0,0,0,1,1,0,1,1
3437,2,1.4057,0,0,0,0,0,0,0,0,0,1,0,0,1
3438,2,0.9355,1,1,0,1,0,1,1,1,0,1,1,0,0
3439,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,2,1.3244,1,0,0,0,0,0,1,1,0,1,1,0,1
3442,4,0.67011648,0,0,0,0,1,0,1,1,0,1,0,0,1
3443,4,1.099420602,0,0,0,0,0,0,0,0,0,1,0,0,1
3444,2,0.8488,0,0,0,0,0,0,0,1,0,0,0,0,1
3446,1,0.9082,0,0,0,0,0,1,0,0,1,0,0,1,0
3447,1,0.9082,1,1,1,1,1,0,0,0,0,1,1,1,1
3448,1,1.2667,0,0,0,0,0,0,1,1,1,1,0,0,1
3452,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,0
3454,2,0.6657,1,0,1,0,0,0,0,0,1,0,0,0,1
3454,4,0.902367157,0,0,0,1,0,0,0,1,1,0,0,1,0
3455,1,1.0301,0,0,0,1,0,0,0,1,0,0,0,0,1
3457,1,1.224,1,1,1,1,0,0,0,0,0,0,0,1,1
3459,1,0.5486,0,0,0,0,0,1,0,0,0,1,0,0,0
3462,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,1,1.0301,0,0,0,0,1,0,1,1,1,1,1,1,1
3465,2,1.6295,0,0,0,0,0,0,0,0,0,0,0,1,0
3465,4,0.577361825,0,0,0,0,0,0,0,1,0,0,0,0,0
3466,1,1.0301,0,0,0,1,0,0,0,1,1,1,0,1,1
3469,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,1,0
3482,2,0.7762,1,1,1,1,0,0,1,1,1,1,0,0,1
3484,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,1,0.9082,1,0,0,0,0,0,0,0,0,1,0,0,0
3486,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,1
3488,2,0.9598,0,0,0,0,0,1,0,0,0,0,0,1,1
3490,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,1,0
3490,4,0.67011648,1,0,0,0,0,0,0,1,0,1,0,0,0
3491,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,0,0
3498,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3505,2,1.6295,0,0,0,0,0,0,0,1,0,1,0,0,0
3508,2,1.1589,1,1,0,0,0,0,0,0,0,0,0,1,1
3512,1,0.9082,0,0,0,1,1,0,0,0,0,0,0,0,0
3513,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,1
3515,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,1,1
3517,2,0.6657,1,1,0,0,1,0,1,1,1,1,1,1,1
3518,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,1,0.9082,1,0,0,1,0,0,0,0,1,1,1,0,1
3526,2,0.6657,0,1,0,0,0,1,0,0,0,1,1,1,1
3530,4,1.50493281,0,0,0,0,0,0,0,1,0,0,0,0,0
3531,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3532,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3537,4,0.902367157,1,1,0,0,0,0,0,0,0,0,0,1,1
3538,2,0.6657,0,0,0,1,1,0,0,1,0,1,1,0,0
3540,2,0.9598,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,1,1
3545,1,0.9082,0,0,0,1,0,0,1,1,0,1,0,1,1
3546,2,0.7923,1,1,1,1,1,0,0,0,0,0,0,1,1
3551,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,1
3552,1,1.0301,1,1,0,1,0,0,1,0,0,0,1,0,0
3554,1,0.9082,1,0,0,1,0,0,1,1,1,1,1,0,1
3557,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,2,0.6657,1,1,1,1,1,0,1,1,1,1,0,1,1
3558,4,0.577361825,0,0,0,0,0,0,1,0,0,1,0,0,0
3561,1,1.2667,0,0,0,0,0,1,1,1,0,1,0,1,1
3563,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,1,0.9082,1,1,1,1,0,0,0,0,0,1,0,0,1
3570,2,1.9003,0,0,0,0,0,0,1,0,0,1,0,0,1
3571,2,0.9598,0,0,0,0,0,0,1,1,1,1,0,0,0
3572,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,1
3572,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,1,1.0301,1,1,0,1,1,0,0,1,0,1,0,0,0
3575,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,1,1.2667,0,0,0,0,0,1,0,0,0,1,0,0,0
3582,1,0.9082,0,1,0,0,0,0,0,0,0,0,0,0,0
3585,4,0.759526474,0,0,0,0,0,1,0,1,0,0,0,0,0
3590,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,1,0.5486,0,0,0,0,0,0,0,1,0,0,0,0,0
3592,4,0.67011648,1,0,0,0,0,0,1,1,1,1,0,1,1
3594,1,0.5486,0,0,0,0,0,0,1,1,1,1,0,0,0
3596,1,1.224,0,1,0,0,1,0,0,0,0,0,0,0,0
3596,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,1,1
3599,1,1.0301,0,0,0,1,1,0,0,0,0,0,0,0,0
3600,1,1.224,0,1,0,0,1,1,1,1,1,1,1,0,1
3602,4,0.759526474,0,0,0,0,0,0,1,1,0,1,0,0,1
3605,1,0.9082,1,1,0,0,0,0,1,1,0,1,0,1,1
3605,4,1.099420602,0,1,0,0,0,0,0,0,0,0,0,1,1
3607,4,0.516023646,0,0,0,0,1,1,1,1,1,1,0,0,1
3608,1,1.224,0,1,0,0,0,0,0,0,0,0,0,0,0
3609,4,0.67011648,1,0,0,0,1,1,1,1,1,1,1,0,1
3611,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
3613,3,0.7247,1,0,0,0,0,0,1,1,1,1,0,0,0
3619,1,1.2667,0,0,0,0,0,0,1,1,1,0,0,0,1
3619,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,0,1
3620,3,1.8111,0,0,0,0,0,0,1,1,1,1,0,0,1
3623,3,0.7998,1,0,0,1,0,0,0,0,0,0,0,1,1
3626,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,1,1
3626,4,0.805227583,0,0,0,0,0,0,1,1,1,0,0,0,1
3627,4,0.67011648,1,0,1,1,1,0,0,0,0,0,0,0,0
3632,4,1.099420602,0,0,1,1,1,0,1,1,1,1,0,0,1
3639,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,1,1.0913,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,1,1.224,1,0,0,0,0,0,0,0,0,0,0,0,0
3656,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,2,1.1589,0,1,1,1,1,0,0,0,0,0,0,0,0
3660,2,0.5832,0,0,0,0,0,0,1,0,0,0,0,0,0
3660,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,0
3663,2,0.5832,0,0,0,0,0,0,0,0,0,0,0,0,0
3664,1,1.0301,1,0,0,0,1,1,1,1,1,1,1,1,1
3665,1,0.5486,0,0,0,0,0,0,0,1,1,1,1,1,0
3667,2,1.1589,1,0,0,0,0,1,0,0,0,0,0,0,0
3670,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,1,1.0301,0,1,1,0,1,0,0,0,1,1,1,0,0
3672,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,4,0.577361825,0,0,0,0,0,1,1,1,0,1,0,0,1
3674,1,0.9082,0,0,0,1,0,0,1,0,1,1,0,0,1
3678,1,1.224,0,0,0,1,0,0,0,0,0,0,0,0,0
3679,1,1.224,1,1,0,0,0,0,0,0,1,0,0,0,0
3680,1,0.9082,0,1,0,1,0,1,1,1,0,1,1,0,0
3682,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,1,1
3683,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
3688,1,1.2667,0,0,0,0,0,0,1,1,1,1,1,1,1
3688,4,1.099420602,0,0,0,0,0,0,0,0,1,0,0,0,1
3691,1,1.224,1,0,0,0,0,0,0,0,0,0,0,0,0
3691,4,0.516023646,1,1,0,0,1,1,1,0,0,0,0,0,0
3694,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,1,0
3698,1,1.2667,0,0,0,0,0,1,0,0,0,0,0,0,0
3705,1,0.5486,0,0,0,0,0,0,0,1,1,0,0,0,0
3706,1,1.224,1,0,1,1,1,0,0,0,0,0,0,1,1
3707,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1
3711,1,2.0775,0,0,0,0,0,0,0,1,0,0,0,0,1
3713,1,1.0301,1,0,0,0,0,0,1,1,1,1,1,0,0
3715,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,0,0
3716,2,0.7762,1,1,1,1,1,1,1,1,1,1,0,1,1
3717,1,0.9082,1,1,0,0,0,0,1,1,1,1,1,0,1
3718,4,0.67011648,1,1,0,0,1,0,1,1,1,1,1,0,1
3721,1,1.224,0,0,0,0,0,1,0,0,0,0,0,0,0
3746,1,1.224,0,0,0,1,1,0,0,0,0,0,0,0,0
3753,4,0.516023646,1,1,0,0,0,1,0,1,1,1,1,1,1
3755,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
3756,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,1
3758,4,0.516023646,1,0,0,1,1,1,1,1,1,1,1,1,1
3761,1,1.224,1,1,0,1,1,0,0,0,0,0,0,1,1
3763,1,1.224,0,0,0,1,0,0,0,0,0,0,0,0,1
3766,2,0.7762,0,0,1,0,0,0,0,0,0,0,1,0,0
3767,1,1.2667,0,0,0,0,0,1,1,1,0,1,1,0,0
3769,4,1.099420602,0,0,0,0,1,0,0,0,0,0,0,0,1
3773,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1
3776,2,1.1589,0,0,0,0,0,0,1,1,1,0,0,0,0
3777,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,1,1
3777,4,0.516023646,0,0,0,1,1,1,0,1,1,1,1,0,1
3780,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,1,1.224,1,0,0,0,0,0,1,1,1,1,1,1,0
3788,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,4,0.516023646,0,0,0,1,0,0,0,1,1,1,1,1,1
3792,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,1,0
3797,4,0.67011648,1,0,0,0,0,1,1,1,1,1,1,1,1
3800,1,1.2667,0,0,0,0,0,0,1,1,0,1,1,0,1
3805,4,0.805227583,0,0,0,0,0,0,1,0,1,1,0,0,0
3819,4,0.516023646,0,0,1,0,0,1,0,1,0,1,0,0,1
3821,1,0.9082,0,1,1,1,1,0,1,1,1,1,1,1,1
3825,4,1.099420602,1,1,0,1,1,0,0,0,0,0,0,0,1
3828,1,0.9082,1,0,0,0,0,0,1,1,0,1,0,0,0
3829,4,0.805227583,0,0,0,0,0,1,0,1,0,1,1,0,1
3837,4,0.67011648,0,0,0,0,0,0,0,0,0,1,1,0,0
3839,1,1.224,1,0,0,0,0,1,1,1,1,1,1,1,1
3843,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,1,0
3846,4,0.805227583,0,0,0,0,0,0,1,0,1,1,1,1,1
3850,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,4,0.67011648,0,0,1,1,1,0,1,0,0,1,1,1,1
3857,1,0.9082,0,0,1,1,1,0,1,1,1,1,1,0,1
3858,1,0.9082,1,1,1,1,1,0,1,1,1,1,0,0,1
3861,4,0.902367157,1,1,1,1,0,1,0,0,1,0,0,0,0
3862,1,1.2667,0,0,0,0,0,0,1,1,0,1,0,1,1
3867,1,1.224,0,1,0,1,0,1,0,0,0,0,0,0,0
3868,1,0.9082,0,0,0,0,0,0,1,1,0,1,1,1,1
3871,1,0.9082,1,0,0,0,0,1,0,1,1,1,0,0,0
3871,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
3872,1,1.2667,0,0,0,0,0,1,0,1,0,1,1,1,0
3874,4,1.50493281,0,0,0,0,0,1,1,1,1,1,1,1,0
3880,1,0.9082,0,1,0,0,0,0,0,1,0,0,1,1,1
3881,1,1.224,0,0,1,1,1,0,0,0,0,0,0,1,1
3883,1,0.5486,0,0,0,0,0,0,0,0,1,0,0,0,1
3883,4,0.516023646,0,0,0,0,1,1,1,0,0,1,0,0,0
3889,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,1,1
3896,4,0.67011648,0,0,1,1,1,0,1,0,0,1,0,0,0
3901,1,1.224,0,0,0,0,0,0,0,1,0,0,0,0,0
3902,4,0.759526474,0,0,0,0,0,0,0,1,1,0,0,1,1
3904,4,0.577361825,0,0,0,0,0,0,1,1,1,1,0,1,1
3911,4,0.516023646,1,0,0,0,0,1,0,0,0,1,1,1,0
3914,4,0.516023646,1,1,0,0,1,1,0,1,1,1,1,1,1
3915,1,0.5486,0,0,0,0,0,0,0,0,0,1,0,0,0
3915,4,1.50493281,0,0,0,0,0,0,0,1,0,1,0,0,1
3917,2,0.7762,1,0,0,0,1,0,1,1,0,1,1,1,1
3924,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
3927,1,0.9082,0,0,0,1,1,1,0,1,1,1,0,0,1
3927,4,0.902367157,1,0,0,0,1,1,0,1,0,0,1,0,1
3929,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,1
3930,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,1,0
3942,4,0.805227583,0,0,0,0,0,0,1,1,1,1,0,0,0
3944,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,1,1.2667,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,4,0.67011648,1,0,0,1,0,0,1,1,0,1,0,0,1
3949,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,0
3951,1,1.224,0,1,1,1,1,0,0,0,0,0,0,1,0
3955,1,0.9082,1,0,0,0,0,1,1,1,1,0,0,0,1
3958,1,0.9082,1,1,1,0,1,1,1,1,0,1,1,0,1
3964,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,4,0.516023646,1,1,1,1,1,1,1,1,0,1,1,1,1
3967,2,0.7762,0,0,0,1,1,0,1,1,1,1,1,1,1
3969,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,2,1.6295,0,0,0,0,0,0,1,1,0,1,0,0,1
3973,4,0.805227583,0,0,0,0,0,0,1,1,1,0,0,0,0
3977,1,0.5486,0,0,0,0,0,0,0,0,0,0,1,0,0
3979,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,1,0.9082,1,0,0,1,0,0,1,1,0,1,1,1,0
3984,1,0.9082,1,1,1,1,1,0,1,1,1,1,1,1,1
3986,1,1.2667,0,0,0,0,0,0,1,1,0,1,1,1,0
3988,1,1.2667,0,0,0,0,0,1,0,1,0,1,1,0,0
3988,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,0,1
3989,4,0.516023646,0,0,0,0,0,0,0,1,1,1,1,0,1
3991,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,1
3992,2,1.6295,0,0,0,0,0,0,0,0,0,1,0,0,0
3993,2,0.8488,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,4,0.805227583,0,0,0,0,0,0,1,0,0,1,1,0,0
3997,1,0.5486,0,0,0,0,0,0,0,0,0,0,0,0,1
3997,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
3998,1,1.2667,0,0,0,0,0,0,0,0,0,1,1,0,0
3999,1,0.9082,0,1,0,1,0,0,1,1,1,1,1,0,1
4004,4,1.50493281,0,0,0,0,0,0,0,0,1,0,0,0,1
4006,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,4,0.902367157,0,0,1,0,0,0,0,0,0,0,0,0,0
4020,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4024,4,0.577361825,0,0,0,0,0,1,0,0,0,0,1,0,0
4025,4,0.516023646,1,0,0,0,0,1,0,1,1,1,0,1,0
4026,4,0.516023646,1,1,1,0,1,0,1,1,1,1,1,1,1
4027,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4028,4,0.516023646,1,1,0,0,1,1,1,1,1,1,1,1,1
4039,1,1.2667,0,0,0,0,0,0,0,1,0,1,0,0,0
4039,4,0.902367157,0,0,1,1,1,0,0,0,0,0,0,1,0
4040,4,0.516023646,1,0,0,1,1,1,0,0,0,1,1,1,1
4042,1,0.5486,0,0,0,0,0,1,0,0,0,0,0,0,0
4042,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,1,0.9082,1,0,0,0,1,1,1,1,1,1,1,1,1
4044,4,0.516023646,0,0,0,0,1,0,1,1,1,1,0,1,1
4045,1,1.2667,0,0,0,0,0,1,1,1,1,1,0,0,1
4046,1,1.224,0,0,0,0,0,0,0,0,0,0,0,0,1
4046,4,0.67011648,1,0,0,1,0,0,0,0,1,1,0,1,0
4050,1,1.224,0,0,1,0,0,0,0,0,0,0,0,1,0
4052,1,0.9082,1,1,1,0,0,1,1,1,1,1,1,1,1
4052,4,0.516023646,1,1,0,1,1,0,0,0,0,1,1,0,0
4053,1,1.224,0,0,0,0,0,1,1,1,1,0,0,0,1
4054,4,0.67011648,0,1,0,1,0,0,0,0,1,0,0,1,0
4055,4,1.50493281,0,0,0,0,0,0,1,1,0,1,1,0,1
4065,4,0.577361825,0,0,0,0,0,1,1,1,0,1,0,0,1
4066,4,0.516023646,1,1,0,1,1,1,1,1,1,1,1,0,1
4071,4,0.577361825,0,0,0,0,0,0,0,0,1,1,0,0,1
4073,4,1.099420602,0,0,1,1,0,0,0,0,0,0,0,0,1
4074,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,0
4083,4,0.805227583,0,0,0,0,0,1,1,1,0,1,0,0,0
4087,4,0.516023646,0,0,0,0,1,1,1,1,1,1,1,0,0
4089,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,4,0.577361825,0,0,0,0,0,0,0,1,1,0,0,0,0
4092,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,1,0
4098,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,0,0
4102,4,0.902367157,0,0,0,0,0,0,0,1,0,0,0,0,0
4103,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,1,1
4104,4,0.902367157,1,1,1,1,1,0,0,0,0,0,0,0,0
4108,4,0.902367157,1,0,0,0,0,0,0,0,0,0,0,0,0
4109,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,0
4111,4,0.805227583,0,0,0,0,0,0,0,0,0,1,0,0,0
4112,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,0
4119,4,1.099420602,0,1,0,0,1,0,0,0,0,0,0,0,0
4121,4,0.516023646,1,0,0,0,0,0,1,1,1,1,1,1,0
4122,4,0.516023646,0,0,0,1,1,0,1,1,0,1,0,1,1
4123,4,0.516023646,0,0,0,0,1,1,0,0,1,1,1,0,1
4125,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,0,0
4126,4,1.099420602,1,0,0,0,0,0,1,1,0,0,0,0,0
4128,4,0.516023646,0,1,0,0,0,0,1,1,1,1,0,0,0
4130,4,0.516023646,1,0,0,0,1,1,1,1,1,1,1,1,1
4131,4,0.516023646,0,1,0,0,0,1,1,1,0,1,1,0,1
4134,4,0.902367157,0,0,1,0,0,0,0,1,0,1,0,0,1
4137,4,0.516023646,0,0,1,0,1,0,1,1,1,1,1,1,1
4140,4,0.67011648,1,1,0,0,0,0,1,0,0,0,0,0,0
4141,4,0.759526474,0,0,0,0,0,0,1,0,1,1,0,1,1
4143,4,0.516023646,0,1,1,1,0,0,1,1,1,1,1,1,1
4144,4,0.805227583,0,0,0,0,0,0,0,0,1,1,1,0,1
4146,4,0.577361825,0,0,0,0,0,0,1,1,0,1,0,1,1
4148,4,0.805227583,0,0,0,0,0,0,1,0,0,1,0,0,0
4153,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,1
4154,4,0.805227583,0,0,0,0,0,1,1,1,1,1,0,0,1
4159,4,0.902367157,0,1,1,0,0,0,0,0,0,0,0,0,1
4160,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1
4163,4,0.67011648,0,0,1,0,1,0,0,1,0,1,1,1,1
4164,4,0.516023646,1,0,0,0,1,0,1,1,1,1,1,1,1
4165,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,4,0.67011648,0,1,0,0,1,1,1,1,1,1,1,0,0
4171,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1
4175,4,0.902367157,0,0,0,0,0,1,0,0,0,0,0,0,0
4176,4,1.099420602,0,0,1,0,0,0,0,0,0,0,0,1,1
4178,4,0.902367157,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,4,0.516023646,0,0,0,0,0,1,0,1,1,1,1,1,0
4180,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,4,0.516023646,0,0,1,1,1,0,1,1,1,1,0,1,0
4187,4,0.759526474,0,0,0,0,0,0,0,1,0,0,0,0,0
4189,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4192,4,0.516023646,1,0,0,1,1,1,1,1,1,0,0,1,0
4200,4,1.50493281,0,0,0,0,0,0,1,1,0,0,0,1,0
4201,4,0.516023646,0,0,0,0,1,0,1,0,0,1,0,0,1
4202,4,0.516023646,1,0,0,0,0,1,1,0,1,1,1,1,0
4203,4,0.67011648,0,0,0,0,1,1,1,1,1,1,1,0,1
4204,4,0.902367157,0,0,0,0,1,0,0,0,0,0,0,1,1
4207,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,1
4208,4,0.67011648,1,0,1,0,0,1,0,0,0,0,1,0,0
4209,4,0.902367157,1,0,0,0,0,1,1,1,0,1,0,0,0
4211,4,1.50493281,0,0,0,0,0,0,0,0,0,1,0,1,0
4213,4,1.50493281,0,0,0,0,0,0,1,1,1,1,0,0,1
4215,4,0.516023646,1,0,0,0,1,0,0,1,0,0,0,0,0
4219,4,0.67011648,0,0,0,0,1,0,1,1,1,0,0,0,0
4220,4,1.099420602,0,0,0,0,0,0,0,0,0,0,0,1,1
4221,4,0.902367157,1,0,1,0,0,0,0,0,0,0,0,0,0
4223,4,0.67011648,1,0,0,0,0,1,1,1,1,1,0,0,1
4225,4,1.50493281,0,0,0,0,0,0,1,1,0,1,0,0,1
4230,4,0.67011648,0,0,0,0,0,0,0,1,0,1,1,0,1
4233,4,0.67011648,1,0,0,0,1,1,0,0,0,1,1,0,1
4234,4,0.516023646,1,0,1,1,1,0,1,1,1,1,1,1,1
4237,4,0.516023646,0,1,0,0,0,1,1,1,0,1,0,0,1
4240,4,0.516023646,1,0,0,0,0,1,1,1,0,1,1,1,0
4241,4,0.67011648,1,1,0,1,1,1,0,1,1,1,1,1,0
4242,4,0.516023646,0,1,0,0,0,1,0,1,0,1,1,1,1
4253,4,0.902367157,1,0,0,0,0,0,1,1,0,1,1,0,1
4254,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,1,1
4255,4,0.805227583,0,0,0,0,0,0,1,1,0,1,1,0,1
4256,4,0.516023646,0,1,0,0,0,0,1,1,1,1,1,0,1
4257,4,0.516023646,1,0,0,0,0,1,1,1,1,1,1,0,1
4261,4,0.759526474,0,0,0,0,0,0,1,1,0,1,0,0,0
4266,4,0.805227583,0,0,0,0,0,0,0,1,0,0,0,1,1
4267,4,0.516023646,0,0,0,0,0,0,1,0,1,1,0,0,0
4272,4,0.516023646,1,0,0,0,0,0,0,0,0,0,0,0,0
4274,4,0.67011648,1,1,0,0,1,1,1,1,1,1,1,1,0
4275,4,0.805227583,0,0,0,0,0,0,0,0,0,1,1,0,0
4288,4,1.099420602,0,0,0,0,1,0,0,0,0,0,0,0,1
4307,4,0.759526474,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,4,0.516023646,1,0,0,0,0,0,0,0,0,1,0,1,1
4314,4,0.67011648,0,1,1,0,1,0,1,1,0,1,0,0,0
4316,4,0.577361825,0,0,0,0,0,0,0,0,0,0,0,0,1
4318,4,1.099420602,0,0,0,0,0,0,1,1,0,1,0,0,0
4319,4,0.516023646,1,1,1,1,1,0,1,1,0,1,1,0,1
4321,4,0.805227583,0,0,0,0,0,0,0,1,1,1,1,0,1
4331,4,0.805227583,0,0,0,0,0,0,1,1,1,1,1,0,1
4332,4,0.516023646,1,0,0,0,0,1,0,0,0,1,0,0,0
4340,4,0.516023646,1,0,0,0,0,0,1,1,0,1,1,0,1
